time_ms,thr,roll_sp,roll_gyro,roll_P,roll_I,roll_D,pitch_sp,pitch_gyro,pitch_P,pitch_I,pitch_D,yaw_sp,yaw_gyro,yaw_P,yaw_I,yaw_D
12218,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12238,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12258,1000,0.00,0.06,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12278,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12298,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12318,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12338,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12358,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12378,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12398,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12418,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12438,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12458,1000,0.00,0.05,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12478,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12498,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12518,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12538,1000,0.00,-0.03,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12558,1000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12578,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12598,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12618,1000,0.00,0.02,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12638,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12673,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12678,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12698,1000,0.00,0.00,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12718,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12738,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
12758,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12778,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12798,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12818,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12838,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12858,1000,0.00,-0.04,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.04,0.000,0.000,0.000
12878,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
12898,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
12918,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
12938,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12958,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12978,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12998,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13018,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13038,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13058,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13078,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13098,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13118,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
13138,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13158,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
13178,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13198,1000,0.00,0.00,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13218,1000,0.00,0.00,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13238,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13258,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
13278,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
13298,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13318,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13338,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13358,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13378,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13398,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13418,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
13438,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13458,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13478,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13514,1000,0.00,0.00,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13518,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13538,1000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13558,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
13578,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
13598,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13618,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13638,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13658,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13678,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13698,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13718,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13738,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13758,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13778,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13798,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13818,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
13838,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13858,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13878,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13898,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
13918,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13938,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13958,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
13978,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
13998,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14018,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14038,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14058,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14078,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
14098,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14118,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
14138,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14158,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14178,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
14198,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14218,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14238,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14258,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14278,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14298,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14318,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14338,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14372,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14378,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14398,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14418,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14438,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
14458,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
14478,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
